uid,family,mode,freq,sym,n,rho_target,rho,level,conn_frac,k11,k22,k33,C11,C22,C33,C12,C13,C23,C44,C55,C66,E11,E22,E33,G23,G13,G12,nu12,nu13,nu23,Kbulk,porosity,spec_surf,K_perm,k_off_rel,C_coupling_rel,feasible,t_total,B11,B22,B33,D11,D22,D33,tie,builder
1364,split_p,network,222,cubic,32,0.39642,0.396514892578125,-0.3632677989068449,1.0,0.26951214011916463,0.26946856832995886,0.26945182499875076,0.21798776339937637,0.21792647121387632,0.2179089491721428,0.08527973276629311,0.0852785710596599,0.08528289337314802,0.07123797517435806,0.0712233979816808,0.07121723748592935,0.1700159374278753,0.16995643182179304,0.16994113222867196,0.07123796919159699,0.07122339510457977,0.07121720609592015,0.28124882776042315,0.2812773457728264,0.28134129411362696,0.1295006197981775,0.603485,11.56129,0.0003288647370172333,0.00020856609158360662,0.00034724397486045523,1,52.59,1.052031,1.052209,1.052213,0.331424,0.331521,0.331582,legacy,cpu
1365,split_p,network,222,cubic,32,0.43318,0.4337158203125,-0.3435978847967568,1.0,0.3054787500538828,0.3055047396670951,0.30551916481655184,0.2514789914980356,0.251488547189738,0.2515050250524524,0.1025391853570031,0.10256175194099781,0.10254246244692843,0.08577017112708121,0.08577128896663049,0.08575665873842751,0.19206969598089005,0.19209284331264037,0.19209107131464243,0.08577015026321698,0.08577123971113254,0.08575662709492846,0.2895987989317337,0.2897181259709849,0.28960527363381217,0.15219548480334277,0.566284,11.5057,0.0002743516281226051,0.00033445394166046067,0.00032780669751317394,1,47.78,1.014476,1.014340,1.014319,0.308579,0.308530,0.308579,legacy,cpu
1366,split_p,network,222,cubic,32,0.46339,0.463653564453125,-0.29874368670764506,1.0,0.3343403049612907,0.33435535943314465,0.3343021664667985,0.28427765417066536,0.2842621207194867,0.2841910569254742,0.11356639940413571,0.11353181358678224,0.11353101583892722,0.09899610192677158,0.09898852899178169,0.09902260490187553,0.21944712635973648,0.2194333760603944,0.21939343503553724,0.098995989785455,0.09898839730723412,0.09902251668385781,0.28551500960551257,0.28543132867929755,0.2854347292923485,0.1704432543861463,0.536346,11.3716,0.00023862869513506041,0.0003535092038805324,0.0005275431868533401,1,47.64,0.968909,0.968790,0.969132,0.285059,0.285090,0.285119,legacy,cpu
1367,split_p,network,222,cubic,32,0.48935,0.48944091796875,-0.22374368670764566,0.99994,0.3577527540260183,0.3577407107480765,0.3577317612331986,0.30833105585049486,0.3083192803693632,0.30829129410493966,0.12397004741693608,0.12396949140854013,0.12397128570070089,0.1079803230875345,0.10798174917348498,0.10798261528912816,0.2372260552321453,0.2372139107204974,0.23718866381093953,0.1079801898516979,0.10798161056159332,0.10798247900467155,0.2867629834320617,0.28680354785599577,0.28681689007515,0.18541814215301688,0.510559,11.15512,0.00021390448961488388,0.0004202729163265106,0.0003380849903234981,1,47.25,0.957951,0.957987,0.957972,0.264561,0.264582,0.264567,legacy,cpu
1372,split_p,network,112,tetragonal,32,0.25762,0.2578125,-0.6169351555369655,0.99242,0.18652231675079853,0.18652231675079897,0.09655822124245489,0.15926587581196638,0.15926587581196636,0.03847704646236191,0.05513078004019905,0.03327999751508502,0.03327999751508502,0.028529999765462964,0.028529999765462943,0.04242444951641222,0.12516138007379632,0.1251613800737963,0.02814518535938119,0.02852999976546296,0.028529999765462943,0.04242444951641222,0.20191352537008514,0.690289882787332,0.6902898827873322,0.06671003869189254,0.742188,8.22024,0.0012100461821057114,2.271823790992932e-16,1.004105993366825e-16,1,11.81,1.006869,1.006869,1.231004,0.584634,0.584634,0.363151,legacy,cpu
1373,split_p,network,112,tetragonal,32,0.28682,0.28680419921875,-0.5760720273427083,1.0,0.215482606003462,0.2154182437855016,0.1148296002976153,0.18680312729387358,0.18681845588018808,0.049711412336347884,0.0677962418973156,0.04145482959402479,0.04135931648276262,0.036040039152352994,0.03629823348847381,0.05305089633331737,0.14495468890344018,0.14512099329258327,0.03624224294312312,0.03603901437086201,0.0362978604451949,0.05305071068916871,0.21853437408549153,0.6521009316612421,0.6495385539327589,0.08050597460651283,0.713196,8.40896,0.0010260573148596853,0.0012167336837354745,0.0011056461428163417,1,60.05,0.961772,0.961761,1.209373,0.526395,0.526918,0.292617,legacy,cpu
1374,split_p,network,112,tetragonal,32,0.3236,0.32354736328125,-0.5180475872733373,1.0,0.24812876322373836,0.24812870187042643,0.1410794989803704,0.21608550649581182,0.21608568598392902,0.06428940634816505,0.08314720059061367,0.05110690465992571,0.05110693564534893,0.046609149963108436,0.046609178081551364,0.0671612001305569,0.16515401031714305,0.16515412273371413,0.04683197978514247,0.04660914619780329,0.04660917692229868,0.0671611967287783,0.24233532201818364,0.602305904701055,0.6023063236247128,0.0963536311799647,0.676453,8.24679,0.0009102743670544381,0.00011553069900101924,0.00012895489269881783,1,57.62,0.929935,0.929936,1.196540,0.457083,0.457082,0.228966,legacy,cpu
1375,split_p,network,112,tetragonal,32,0.3575,0.357421875,-0.45556728855698625,1.0,0.277138108359563,0.27713810835956304,0.16228327966689227,0.24422426841364642,0.24422426841364653,0.07785178224485968,0.09613885940233434,0.05945760728752515,0.05945760728752519,0.05551116878455928,0.05551116878455929,0.07833306719056964,0.18587074493885083,0.18587074493885083,0.057078632773340576,0.05551116878455928,0.055511168784559285,0.07833306719056964,0.25515907461654314,0.5688560744034925,0.5688560744034931,0.11071205189188021,0.642578,8.12242,0.0008043346650670526,7.798912164293542e-17,3.746066237691919e-17,1,12.52,0.915684,0.915684,1.207415,0.418775,0.418775,0.208206,legacy,cpu
1368,split_p,network,112,tetragonal,32,0.11792,0.11822509765625,-0.765350905234149,1.0,0.06124501145202533,0.06124527062777625,0.026270761912932677,0.036647619656782725,0.03664785486484444,0.004598654914083336,0.012824608717285899,0.006419021414107823,0.006419036483174316,0.002887618921152486,0.00288761390048415,0.0061390228929911255,0.0271481996154581,0.027148400981860162,0.0029329183542850983,0.0028876172843217023,0.0028876122600647613,0.006139011229349114,0.13957698840741237,1.2010174080257225,1.201019939487815,0.014357718073871841,0.881775,5.74651,0.004152364857679466,0.0006813767969684729,0.0004441181496184131,1,61.77,1.201382,1.201380,1.228913,0.812583,0.812583,0.699192,legacy,cpu
1369,split_p,network,112,tetragonal,32,0.1646,0.164947509765625,-0.7175122119822352,1.0,0.09987628021380389,0.09984467453457602,0.04236328766137258,0.07007171970574298,0.07002874395468124,0.010324119585272963,0.02394842956531472,0.010536539623694201,0.010525389271279294,0.007224621009137317,0.0072275945500795405,0.016943547156932855,0.05637686167870362,0.05635779260505571,0.00796444699472208,0.007224592629150891,0.007227496886847402,0.016943545772406414,0.2227141025358653,0.793506458437345,0.7922756910462719,0.02671614446291929,0.835052,6.87828,0.002461566992131984,0.0008490574880522351,0.0009697384075101893,1,64.67,1.151711,1.151924,1.294498,0.740371,0.740271,0.569036,legacy,cpu
1370,split_p,network,112,tetragonal,32,0.18948,0.189453125,-0.6939649173432778,1.0,0.11710336250849278,0.11710336250849256,0.0553306507082256,0.08679506378657817,0.08679506378657843,0.01452368785832971,0.02861814113706954,0.014842083771230193,0.01484208377123038,0.010356024636903594,0.010356024636903296,0.01987220930305664,0.06910175061593252,0.0691017506159324,0.010706317899355784,0.010356024636903594,0.010356024636903296,0.01987220930305664,0.1877862813789783,0.8300194943257291,0.8300194943257446,0.03385760364339406,0.810547,7.27453,0.002012588768375135,1.0149743124393717e-15,3.6000752409670614e-15,1,66.11,1.142267,1.142267,1.313575,0.688264,0.688264,0.522787,legacy,cpu
1371,split_p,network,112,tetragonal,32,0.22401,0.224090576171875,-0.6655672070707909,1.0,0.14645362425750574,0.14625955466960747,0.07351161483557732,0.11664844408920216,0.11645907415406512,0.025332065369944375,0.03718678928655578,0.0238820240715912,0.023852317860465565,0.01875507684354979,0.018752839339289583,0.02788225427101225,0.09183468271827376,0.09170455026335625,0.017921634049305628,0.018755075368013425,0.018752838718311595,0.027882251564716413,0.15638087883897064,0.7955125154560743,0.7943655403327712,0.04758687178338186,0.775909,7.61991,0.001609026718520655,0.000206560126857955,0.00010759388360387877,1,61.54,1.108560,1.108923,1.278895,0.639900,0.639828,0.431550,legacy,cpu
1376,split_p,network,112,tetragonal,32,0.38626,0.38629150390625,-0.4072390650616168,0.99992,0.30376949373274037,0.3037373781765614,0.17747925846446802,0.2734224865118401,0.2733966348044498,0.0887954257765381,0.10408537533712584,0.0664182791862927,0.06640943118913992,0.06250356719638532,0.06250747468671757,0.08692030153600698,0.21050907002510144,0.2104971953078466,0.06542663444532604,0.06250356556252495,0.0625074738310702,0.08692029852167692,0.24320280217465412,0.5661025767835511,0.5659889556408739,0.12327119094643832,0.613708,8.03123,0.0007167252273685346,7.176850500148335e-05,7.201174387570012e-05,1,58.21,0.895088,0.895225,1.222181,0.392961,0.392963,0.181245,legacy,cpu
1377,split_p,network,112,tetragonal,32,0.42998,0.430023193359375,-0.3280525588222575,0.99993,0.3435353991771113,0.3435238423486644,0.20296589913848492,0.31533629928213314,0.31540102135877196,0.1049847123406661,0.11875867151070607,0.07476021021830948,0.07477732893591865,0.07232163527531266,0.07234889468979211,0.10212673450892715,0.24572817887259338,0.24576600420525124,0.07923018695671305,0.07232162296730713,0.0723488865980655,0.10212672526169822,0.24990251820626172,0.5341078766751579,0.5342843899490475,0.14136827270127106,0.569977,7.88323,0.0005959268022685495,0.00013252768440525365,0.00012320177605527386,1,59.84,0.861463,0.861386,1.242343,0.360086,0.360035,0.159466,legacy,cpu
1386,split_p,network,122,tetragonal,32,0.3165,0.31640625,-0.5329184465294399,1.0,0.2593936238241873,0.17944868856237664,0.17944868856237642,0.25179287410837603,0.10355981681170735,0.10355981681170731,0.06039922609295259,0.06039922609295259,0.043741172457858316,0.04350793354289641,0.05394505147456358,0.05394505147456359,0.2022607354483766,0.07946425849988843,0.07946425849988839,0.04350793354289641,0.05394505147456358,0.05394505147456359,0.4100395142792965,0.4100395142792967,0.32841958152425615,0.08755463966881308,0.683594,10.26872,0.000605887358738325,9.669056754683011e-16,3.5948617945003074e-17,1,10.02,0.902665,1.127404,1.127404,0.566884,0.333806,0.333806,legacy,cpu
1387,split_p,network,122,tetragonal,32,0.36967,0.369659423828125,-0.4416841838082096,1.0,0.30856517834139846,0.2178407383699268,0.2178472767679271,0.30346387699607347,0.13205053024001728,0.1320547532666677,0.07490386223388065,0.07489845289198307,0.05689071639432661,0.058786559219861985,0.07116985242106698,0.07117571071544451,0.24407901946264324,0.10057577660346355,0.10058188582057115,0.05878655885051428,0.0711698306473195,0.07117569458024046,0.39646833436274065,0.3963739840416433,0.3381521308742864,0.10899502483812656,0.630341,10.04058,0.0004968643929199487,0.00019075567546113936,0.0001575333393609094,1,54.43,0.863856,1.120739,1.120710,0.503015,0.254247,0.254226,legacy,cpu
1378,split_p,network,112,tetragonal,32,0.45731,0.457244873046875,-0.2636383222518534,0.9998,0.3674510269472849,0.3673464150711354,0.2283472645315802,0.3395208617906042,0.33938005330994186,0.1248862651267432,0.12993928761495216,0.08553863718025952,0.08548000843173537,0.08246506347782293,0.08249882832442708,0.11351789565796096,0.26278665385914474,0.2627300467691686,0.09373157971317346,0.08246506340913971,0.08249882615831892,0.11351789466396936,0.25417709168827324,0.5109575137785717,0.5104062519013076,0.15618922740902036,0.542755,7.75979,0.000531057959531403,6.263155475641366e-05,7.436302033657398e-05,1,60.36,0.844435,0.844808,1.226096,0.337406,0.337336,0.148956,legacy,cpu
1379,split_p,network,112,tetragonal,32,0.49095,0.49102783203125,-0.179846859643588,0.99981,0.4013207095310477,0.4012417228734746,0.24532723191272188,0.37729975159874574,0.37727910745352145,0.13905663468266874,0.14012228566915932,0.0926037657736248,0.09257232316594648,0.0905835949698951,0.09060844472088204,0.12557061133211592,0.29612138089357143,0.2961412955292909,0.10592036623069119,0.09058359378271072,0.09060844353407266,0.12557060749973856,0.24861039148022768,0.5004387192922497,0.5001452571494762,0.1715813603280441,0.508972,7.59997,0.0004565495540995396,7.300973888650568e-05,5.92519973060024e-05,1,61.95,0.814168,0.814470,1.268502,0.306448,0.306423,0.140600,legacy,cpu
1380,split_p,network,122,tetragonal,32,0.11799,0.117767333984375,-0.7638745763071684,1.0,0.071962511387644,0.03377156677061309,0.03378815218147246,0.04920808933816246,0.010898444842478119,0.01090146826140798,0.008048559199933195,0.008053343593357833,0.005982423668694144,0.0032456091760375044,0.003006178820886367,0.00300843853420859,0.04152914176457158,0.007310986695029917,0.007312104506439165,0.0032455962385821847,0.003006126604280725,0.0030083768611902464,0.476537720171201,0.4772241047914359,0.4867975595014109,0.012797406151779878,0.882233,6.83055,0.0029435311111170592,0.0013263921941820947,0.000490658548824815,1,60.05,1.139489,1.275203,1.275178,0.841154,0.773925,0.774077,legacy,cpu
1381,split_p,network,122,tetragonal,32,0.16511,0.165191650390625,-0.727810816203027,1.0,0.10924696281628771,0.062332829217024606,0.06234728496907688,0.08374508290465385,0.02595660721506706,0.025961832437486933,0.01450417303542988,0.014498674876361018,0.016876742726502116,0.010763844670644776,0.008233171599700285,0.008242960605130167,0.0739261950112831,0.014644604449576574,0.014648996155049346,0.010763816719497296,0.008233043709332517,0.008242922085063562,0.33893726759989606,0.33812106638855444,0.6125664451671948,0.025269189314865985,0.834808,8.0893,0.0017781510570180508,0.0011061463429232318,0.0008445088865969457,1,62.4,1.149862,1.281266,1.281182,0.777460,0.666226,0.666192,legacy,cpu
1382,split_p,network,122,tetragonal,32,0.17778,0.177459716796875,-0.7226612213001864,1.0,0.12046655148246341,0.0686679082722127,0.06868247570889743,0.0941808953833681,0.030184081814696027,0.030190032871685014,0.01863850381299784,0.018639213683555103,0.017981330455086337,0.011923552774475843,0.010978493312003554,0.01097891192062827,0.079756202669726,0.018787208002039694,0.018791223131086388,0.011923551548732909,0.010978492016382608,0.010978905839736715,0.387017334514679,0.3868869520277932,0.5393200936667808,0.02945256733033641,0.82254,8.23985,0.00163931649164541,0.0004255506215899739,0.00010995201244555657,1,60.77,1.151887,1.302164,1.302249,0.760870,0.641229,0.641288,legacy,cpu
1383,split_p,network,122,tetragonal,32,0.2213,0.221343994140625,-0.6571341837599152,1.0,0.1612636630078136,0.10062035596258653,0.10055420432360021,0.1401835159050187,0.05156420019855279,0.05152262722492955,0.028263459024956653,0.028303396887111185,0.026669126055509237,0.02195080664856543,0.020275833155674845,0.0202935775134998,0.11972757813096531,0.036272856940491774,0.0362272498263515,0.021950795672301984,0.02027583221347763,0.02029357496241106,0.3605182030464727,0.36272789264363564,0.45761903388074593,0.04552692302929502,0.778656,9.41728,0.0010646724396194101,0.0009167745377904006,0.0001544389521171509,1,57.57,1.047870,1.257715,1.257327,0.699049,0.537409,0.536728,legacy,cpu
1332,frd,sheet,123,orthorhombic,128,0.12461,0.1246337890625,0.29435809478789365,1.0,0.0918204883202564,0.0739459088268803,0.05429032596226967,0.08448511586189829,0.04333268261382614,0.021736789263127224,0.015146748216002278,0.01081365919681965,0.008462739453580293,0.004863833319823592,0.010193723896929359,0.014804387767711043,0.07611806798684122,0.03852585596531835,0.01930478854924867,0.004863833319823592,0.010193723896929359,0.014804387767711041,0.27315838411732296,0.39113370698661215,0.32054886374500263,0.024266764607961788,0.875366,19.86892,0.0003398213576767025,8.748364763945189e-17,2.3219809617680527e-17,1,58.86,1.026336,1.078662,1.089606,0.746163,0.528226,0.418529,legacy,gpu
1333,frd,sheet,123,orthorhombic,128,0.14944,0.14935302734375,0.35228338216678207,1.0,0.11155573090287638,0.09184582358896601,0.06582330544733031,0.10510804999600705,0.05744881842367773,0.027897630523022646,0.02003080828010314,0.013988319428232775,0.01174440943571042,0.006895451217517776,0.013150012062632426,0.020467444667517064,0.09428498195636033,0.05046581751529257,0.0244991885722395,0.006895451217517776,0.013150012062632428,0.020467444667517064,0.2693471625928402,0.38802564473933426,0.3486944593655849,0.031331285914533345,0.850647,19.94258,0.0003095390939106885,8.870372119529881e-17,5.550824071904352e-17,1,52.61,1.005291,1.034634,1.098522,0.703354,0.455395,0.289365,legacy,gpu
1384,split_p,network,122,tetragonal,32,0.24849,0.24957275390625,-0.6361764080948387,1.0,0.17362765007540568,0.12534787827986288,0.12532639861830178,0.15133632686360987,0.06454814730189055,0.06450045971620359,0.03376515166629242,0.03375831006157835,0.033188879200800304,0.030499382411356062,0.025511643409220734,0.025477534712787794,0.12800543182623456,0.045459444851742074,0.04542402158347076,0.030498885671195082,0.025511555203960153,0.025477445493675623,0.34537045478148576,0.34567579633721723,0.4503530582877545,0.053534401748782906,0.750427,9.75296,0.0008885517013851686,0.0026880334197113844,0.001003772077469672,1,60.09,1.116013,1.201229,1.201861,0.652449,0.494224,0.494238,legacy,cpu
1385,split_p,network,122,tetragonal,32,0.30098,0.30096435546875,-0.5536554295726003,1.0,0.24353101636699778,0.16821946472637003,0.1682824539454979,0.23151400838492542,0.09830182266176872,0.09836079929649891,0.0575245904656618,0.05755041804945358,0.042451080126750376,0.041171690070333486,0.0497908942777748,0.04979777502869199,0.18448306091049022,0.07458018126210898,0.07462108857275421,0.04117163650871144,0.04979082643142308,0.049797707172961905,0.408682693781117,0.40871339861184,0.3349178979805322,0.08258097862521384,0.699036,10.42249,0.0006289043205621071,0.0007292516723754038,0.0003069758731386529,1,53.08,0.916615,1.130689,1.130103,0.588380,0.377756,0.377867,legacy,cpu
1388,split_p,network,122,tetragonal,32,0.39929,0.399322509765625,-0.37123785210856436,1.0,0.3363928661103396,0.23993588142490735,0.2397875037800848,0.3314663608789729,0.15105299858333543,0.15093315349268244,0.0868701222374067,0.08684425571675904,0.06027981175551829,0.06333682862730547,0.08186410065403064,0.08187634485255195,0.2600499826937669,0.11730358948762461,0.11720641108496925,0.06333676726538479,0.08186394851863213,0.08187620119391603,0.4109849556909695,0.41124292476594776,0.292711781121518,0.12238232137492873,0.600677,9.87304,0.00044468520164210823,0.0002147959003066212,0.0003913449893938111,1,56.95,0.837530,1.119360,1.119923,0.476514,0.236198,0.236043,legacy,cpu
1389,split_p,network,122,tetragonal,32,0.42228,0.422210693359375,-0.35162003563283384,0.99993,0.35186945690940913,0.26343416265810804,0.2634157158293166,0.3479203565009985,0.1744956050602293,0.17447815444306125,0.09373053210199118,0.09372185158358794,0.07434660295060964,0.07514028513155054,0.08731400950195868,0.08731691710932543,0.27731409342441615,0.13309104717865486,0.1330796629065159,0.0751402532355696,0.08731398984709904,0.08731690114270636,0.37667280508520035,0.3766517560638164,0.32900341185405885,0.13561023214185186,0.577789,9.82677,0.00039949974505467523,0.0003201339654235969,0.00016234738994252694,1,56.47,0.838836,1.084383,1.084507,0.449053,0.214058,0.214103,legacy,cpu
1340,frd,sheet,123,orthorhombic,48,0.38936,0.38936812789351855,0.9218481429746989,1.0,0.3220312293763455,0.27453785911590894,0.22521979585001783,0.33282198812556196,0.25021902877194174,0.15126699358350193,0.08291355852624685,0.06022897586798069,0.06906130625895257,0.05326311695642125,0.06501159504609794,0.08188375464512505,0.2947986064451089,0.20874553551728595,0.12763852836288078,0.05326310638224057,0.06501158144633358,0.08188373747727663,0.2534004495968472,0.28247277256150616,0.38510914983580785,0.128746187976374,0.610632,17.63107,0.00014649099019779603,0.0002615329211354756,0.00014692976791834457,1,250.87,0.833197,0.960249,1.111901,0.266993,0.131136,0.076823,legacy,cpu
1341,frd,sheet,123,orthorhombic,48,0.43807,0.43806061921296297,1.0324310349161443,1.0,0.3668350031613437,0.3149454075416173,0.27041101087250763,0.38350073867770723,0.2981003241873762,0.18602298912815363,0.1012536007709596,0.07493403041219422,0.08619577793505463,0.07027715313811736,0.08392854677089445,0.09605290680093921,0.3361693263763823,0.24563205439832902,0.15512848117430475,0.07027714969144934,0.08392854140278401,0.0960529032070652,0.25771596552051174,0.28340583637053024,0.38750647041803093,0.15471009669218377,0.561939,16.55536,0.00012948551897253905,0.000157675768199671,6.954802015292256e-05,1,327.08,0.806811,0.939879,1.080820,0.130440,0.080930,0.038313,legacy,cpu
1390,split_p,network,122,tetragonal,32,0.47009,0.470062255859375,-0.246312815076558,0.99994,0.4065746972663569,0.29342948424598414,0.2935036289450454,0.40891751723964526,0.2018498616780882,0.20186574449305877,0.10693473574956464,0.1068818700890112,0.08193038890366933,0.08540867180683077,0.1017757867362125,0.10177953942156624,0.3283687911118634,0.15713263805967537,0.15717196831088623,0.08540867107731798,0.1017757848317985,0.10177953221686005,0.37696396895465656,0.3764733261538936,0.3103564198521336,0.1560141236550314,0.529938,9.57834,0.0003244323710666122,0.0001072382199068678,7.934059323443278e-05,1,60.5,0.758407,1.128293,1.127811,0.403798,0.191777,0.191684,legacy,cpu
1391,split_p,network,122,tetragonal,32,0.48876,0.488739013671875,-0.2027894046465506,0.99994,0.4229397184383423,0.31113538789278783,0.31109421146412125,0.42766983126349883,0.21883437045509876,0.21880101454129736,0.1135900245132713,0.11357209406102448,0.08885242732759746,0.0921218383845881,0.10875724726166804,0.10878083128546147,0.3438095045705729,0.17040655323969373,0.17038501909283935,0.09212180852369706,0.10875721468012059,0.10878080855416375,0.3691866444871732,0.36914339249257117,0.31110680893462833,0.16637047867374238,0.511261,9.47297,0.0002978415489533382,0.0001848577652284287,0.00010663782874468331,1,60.81,0.748823,1.116192,1.116296,0.382052,0.180522,0.180510,legacy,cpu
1342,frd,sheet,123,orthorhombic,48,0.45852,0.4586136429398148,1.0795840633246048,1.0,0.38705548385617905,0.33134032529501456,0.289243660501854,0.4089477788222021,0.3161196961045124,0.20208471714162946,0.10859048513870412,0.08177412855977237,0.09085119363923429,0.07441791755409868,0.09343757697001318,0.1006948115757094,0.3571158576788026,0.2615493531483369,0.1690946141773447,0.07441791293891652,0.09343757690327098,0.10069480972491937,0.2609285735856205,0.2873470924367272,0.37223970672544354,0.1655093118604184,0.541386,16.07642,0.00012279289526246682,9.143575523255272e-05,8.981402502796187e-05,1,300.77,0.783596,0.935075,1.078692,0.099227,0.064086,0.030073,legacy,cpu
1343,frd,sheet,123,orthorhombic,48,0.51029,0.5103714554398148,1.219742087891877,0.9932,0.43355969118977705,0.37975891055710864,0.34004484480074815,0.46885382875310455,0.3767454262688752,0.263159825693783,0.13110500101589528,0.10339016104530734,0.11066669257861123,0.0906674152861067,0.10922109073683021,0.11648030516191228,0.4049807123754015,0.31227640777119153,0.2207065782637004,0.09066741332017694,0.10922109054779577,0.11648030505963652,0.265368012928421,0.28128443279518356,0.34013829911087806,0.19989808777726562,0.489629,14.69225,0.00010875606631596455,6.167743217642189e-05,4.545761859861921e-05,1,334.06,0.779318,0.900075,1.030423,0.000000,0.000000,0.000000,legacy,cpu
1402,split_p,network,113,tetragonal,48,0.45508,0.45503291377314814,-0.26280656410716435,0.99988,0.38815361772384677,0.3882356644199088,0.1500890961541916,0.36847362279291096,0.36871926319530485,0.052215064611004794,0.1371073732998807,0.057949584949282235,0.05800801381363878,0.0631417488954113,0.06311443041350831,0.12510301249669872,0.28677595913270126,0.28688522537922007,0.03892055290815157,0.06314174746459955,0.06311442449900877,0.12510301104846802,0.239022202750627,0.8442848284496698,0.8455701436349528,0.1439486549694249,0.544967,10.22846,0.00030940027277488936,5.1782260355803865e-05,4.0217772988259255e-05,1,350.77,0.792977,0.792552,1.468617,0.356631,0.356496,0.101433,legacy,cpu
1403,split_p,network,113,tetragonal,48,0.49386,0.4939236111111111,-0.19519180811812464,0.99989,0.42624106426852354,0.4262410642685234,0.17054648074106418,0.41114990746548713,0.4111499074654871,0.06455574798481974,0.14960825419850854,0.06494988763082066,0.06494988763082063,0.07200963728248505,0.07200963728248509,0.14053822523775103,0.32527142326555053,0.32527142326555053,0.049510089475852975,0.07200963728248505,0.07200963728248509,0.14053822523775103,0.24366967633074252,0.7609480343354068,0.7609480343354065,0.16065240242623263,0.506076,10.05901,0.00025619350241916014,9.470606761144553e-17,1.349391876814181e-16,1,67.82,0.756811,0.756811,1.516031,0.320332,0.320332,0.090746,legacy,cpu
1308,frd,sheet,133,tetragonal,48,0.11209,0.112042,0.217174,0.01646,1.2514644878475504e-15,0.030742091083457455,0.0307297471113945,5.929325314491516e-16,0.011097244676252652,0.01109319936483593,-1.7290311551973267e-17,4.8217428396849546e-17,0.0037900480539592666,0.0005732445331616145,3.24319249607495e-16,3.2824926665102897e-16,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033078377943341966,0.887958,11.98332,0.0009751065016777719,0.0002498080067917603,621403.7138813237,0,1423.88,,,,,,,legacy,cpu
1309,frd,sheet,133,tetragonal,128,0.161,0.1609344482421875,0.3755893459937859,1.0,0.12440034595211538,0.08266308554624927,0.08266308554624927,0.1203479295264126,0.03953767263288583,0.039537672632885754,0.017024060070366522,0.01702406007036648,0.012530531768677175,0.007268030600256008,0.01959148461278697,0.019591484612786987,0.10921566081807406,0.034369911006636784,0.03436991100663672,0.007268030600256008,0.01959148461278697,0.019591484612786987,0.3269569263244172,0.32695692632441653,0.27262308807318814,0.03250895317900051,0.839066,23.27621,0.00021806851408900468,8.529487217194852e-17,6.355495722946925e-17,1,52.3,0.990779,1.088153,1.088153,0.722676,0.348896,0.348896,legacy,gpu
1404,split_p,network,133,tetragonal,48,0.1172,0.1171875,-0.765556740036587,1.0,0.08297539231408427,0.025557887697063297,0.02555788769706323,0.06303859044761854,0.005856188869129862,0.0058561888691298514,0.0057230716651316006,0.005723071665131611,0.003558428197627911,0.00255812042074692,0.0024702524477465686,0.0024702524477464246,0.056080569945673266,0.003606184559845819,0.003606184559845811,0.00255812042074692,0.0024702524477465686,0.0024702524477464246,0.6078921345977272,0.6078921345977343,0.5694343647585419,0.0116400123601845,0.882812,9.63258,0.0014830296768102449,1.4205697111292035e-15,1.2215782504768133e-15,1,281.74,1.084281,1.327204,1.327204,0.859096,0.759630,0.759630,legacy,cpu
1405,split_p,network,133,tetragonal,48,0.16004,0.1599663628472222,-0.7333928151928705,1.0,0.11586135128185172,0.047048830239151886,0.04704750019736554,0.09798999536698949,0.012792491217104794,0.012793428899189255,0.009772000523654976,0.00977459041937371,0.008252011127938268,0.008051869408040707,0.00531984149990033,0.005317481846650959,0.08891252985290904,0.007336981125276641,0.007337242284084836,0.00805186940512449,0.005319839644449238,0.005317481653020013,0.4641634515105394,0.4646372501982287,0.615755318737422,0.01990812440280194,0.840034,11.28122,0.000931553141080815,0.00010811288088658256,0.00011702505260065888,1,313.26,1.096701,1.384133,1.383746,0.804471,0.653610,0.653474,legacy,cpu
1392,split_p,network,113,tetragonal,48,0.11568,0.1156322337962963,-0.7674597606904421,1.0,0.06223189853940941,0.06219351981198127,0.014096516291351597,0.037304611787646984,0.03733253667086309,0.001121380825047354,0.013228748753694916,0.0030558411347770716,0.0030588948245505957,0.0014975422283136856,0.001497511641164197,0.006171763747604828,0.028151320566368297,0.028162272672082312,0.0007515293875227463,0.0014975421985921956,0.0014975115931391083,0.006171763722165203,0.16879264007916958,2.264638433003778,2.2676422749282716,0.012716166523289177,0.884368,7.46871,0.002479916938577181,0.00022792466713784012,3.110084114280263e-05,1,339.53,1.236566,1.236497,1.236803,0.833099,0.833123,0.654356,legacy,cpu
1393,split_p,network,113,tetragonal,48,0.15677,0.15681061921296297,-0.7242006203729301,1.0,0.09750679332379177,0.09760262399869199,0.02360879859940042,0.06912830111982811,0.06925049493966713,0.00265749406464691,0.024409584015898197,0.0057964014306769365,0.005814193363829729,0.003900207345508387,0.003889268342682127,0.015926940740745806,0.05405232014333606,0.0540948662058732,0.0019373680174791968,0.003900206932687716,0.0038892683201051403,0.01592693234851776,0.20746445272729533,1.727252399471847,1.7349801869812709,0.02367518308277243,0.843189,8.87486,0.0015222380182466572,1.693130226494281e-05,0.00017813361493698983,1,324.68,1.176590,1.176255,1.307236,0.766703,0.766917,0.517225,legacy,cpu
